timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724522985767,2820,Create Pet,200,OK,Thread Group 1-380,text,true,,492,412,167,167,https://petstore.swagger.io/v2/pet,2820,0,2495
1724522987311,1285,Search Pet,200,OK,Thread Group 1-385,text,true,,20343,191,167,167,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,839,0,0
1724522987074,1538,Search Pet,200,OK,Thread Group 1-326,text,true,,46326,189,166,166,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1305,0,0
1724522985787,2825,Create Pet,200,OK,Thread Group 1-389,text,true,,496,416,166,166,https://petstore.swagger.io/v2/pet,2824,0,2496
1724522985841,2771,Create Pet,200,OK,Thread Group 1-398,text,true,,496,416,166,166,https://petstore.swagger.io/v2/pet,2770,0,2442
1724522985803,2835,Create Pet,200,OK,Thread Group 1-392,text,true,,497,417,165,165,https://petstore.swagger.io/v2/pet,2835,0,2516
1724522988024,614,Search Pet,200,OK,Thread Group 1-336,text,true,,21756,184,165,165,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,597,0,0
1724522987913,746,Search Pet,200,OK,Thread Group 1-273,text,true,,22443,191,164,164,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,704,0,0
1724522985776,2883,Create Pet,200,OK,Thread Group 1-386,text,true,,496,416,164,164,https://petstore.swagger.io/v2/pet,2883,0,2543
1724522987969,706,Search Pet,200,OK,Thread Group 1-337,text,true,,21756,184,163,163,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,626,0,0
1724522987988,701,Search Pet,200,OK,Thread Group 1-355,text,true,,22763,191,163,163,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,701,0,0
1724522987514,1161,Search Pet,200,OK,Thread Group 1-231,text,true,,21153,191,163,163,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,955,0,0
1724522987557,1118,Search Pet,200,OK,Thread Group 1-201,text,true,,21312,191,163,163,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,863,0,0
1724522986690,2004,Search Pet,200,OK,Thread Group 1-189,text,true,,44355,189,160,160,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1927,0,0
1724522985818,2884,Create Pet,200,OK,Thread Group 1-395,text,true,,497,417,158,158,https://petstore.swagger.io/v2/pet,2884,0,2559
1724522985677,3027,Create Pet,200,OK,Thread Group 1-360,text,true,,500,420,158,158,https://petstore.swagger.io/v2/pet,3027,0,2532
1724522988085,620,Search Pet,200,OK,Thread Group 1-270,text,true,,21910,184,158,158,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,609,0,0
1724522987965,746,Search Pet,200,OK,Thread Group 1-327,text,true,,22763,191,157,157,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,721,0,0
1724522988070,665,Search Pet,200,OK,Thread Group 1-298,text,true,,21910,184,156,156,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,639,0,0
1724522987965,775,Search Pet,200,OK,Thread Group 1-348,text,true,,21756,184,155,155,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,753,0,0
1724522985869,2878,Search Pet,200,OK,Thread Group 1-96,text,true,,43791,189,154,154,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1895,0,0
1724522987812,936,Search Pet,200,OK,Thread Group 1-317,text,true,,21956,191,154,154,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,847,0,0
1724522987414,1337,Search Pet,200,OK,Thread Group 1-246,text,true,,20343,191,152,152,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1311,0,0
1724522987780,971,Search Pet,200,OK,Thread Group 1-238,text,true,,47186,189,152,152,https://petstore.swagger.io/v2/pet/findByStatus?status=available,632,0,0
1724522987844,917,Search Pet,200,OK,Thread Group 1-276,text,true,,21601,184,150,150,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,625,0,0
1724522987812,949,Search Pet,200,OK,Thread Group 1-312,text,true,,21956,191,150,150,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,923,0,0
1724522987783,978,Search Pet,200,OK,Thread Group 1-233,text,true,,47186,189,150,150,https://petstore.swagger.io/v2/pet/findByStatus?status=available,631,0,0
1724522987326,1436,Search Pet,200,OK,Thread Group 1-388,text,true,,46195,189,150,150,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1038,0,0
1724522986627,2134,Search Pet,200,OK,Thread Group 1-200,text,true,,44038,189,150,150,https://petstore.swagger.io/v2/pet/findByStatus?status=available,770,0,0
1724522987110,1652,Search Pet,200,OK,Thread Group 1-281,text,true,,19207,191,149,149,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1033,0,0
1724522987558,1204,Search Pet,200,OK,Thread Group 1-384,text,true,,46840,189,149,149,https://petstore.swagger.io/v2/pet/findByStatus?status=available,630,0,0
1724522987068,1694,Search Pet,200,OK,Thread Group 1-309,text,true,,19044,191,149,149,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1687,0,0
1724522987085,1681,Search Pet,200,OK,Thread Group 1-154,text,true,,46333,189,142,142,https://petstore.swagger.io/v2/pet/findByStatus?status=available,638,0,0
1724522987846,925,Search Pet,200,OK,Thread Group 1-299,text,true,,47193,189,141,141,https://petstore.swagger.io/v2/pet/findByStatus?status=available,692,0,0
1724522987827,946,Search Pet,200,OK,Thread Group 1-265,text,true,,47186,189,140,140,https://petstore.swagger.io/v2/pet/findByStatus?status=available,642,0,0
1724522987830,944,Search Pet,200,OK,Thread Group 1-275,text,true,,47193,189,139,139,https://petstore.swagger.io/v2/pet/findByStatus?status=available,638,0,0
1724522985215,3563,Create Pet,200,OK,Thread Group 1-272,text,true,,496,416,138,138,https://petstore.swagger.io/v2/pet,3563,0,3254
1724522987259,1535,Search Pet,200,OK,Thread Group 1-338,text,true,,19267,184,138,138,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1512,0,0
1724522985289,3505,Create Pet,200,OK,Thread Group 1-285,text,true,,492,412,138,138,https://petstore.swagger.io/v2/pet,3505,0,3180
1724522985149,3645,Create Pet,200,OK,Thread Group 1-257,text,true,,497,417,138,138,https://petstore.swagger.io/v2/pet,3645,0,3319
1724522985270,3525,Create Pet,200,OK,Thread Group 1-279,text,true,,492,412,138,138,https://petstore.swagger.io/v2/pet,3525,0,3198
1724522987558,1237,Search Pet,200,OK,Thread Group 1-155,text,true,,21312,191,137,137,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,638,0,0
1724522987109,1686,Search Pet,200,OK,Thread Group 1-341,text,true,,19207,191,137,137,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1337,0,0
1724522987867,933,Search Pet,200,OK,Thread Group 1-280,text,true,,47038,189,135,135,https://petstore.swagger.io/v2/pet/findByStatus?status=available,608,0,0
1724522987349,1451,Search Pet,200,OK,Thread Group 1-383,text,true,,20351,191,135,135,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1446,0,0
1724522987846,965,Search Pet,200,OK,Thread Group 1-301,text,true,,21601,184,133,133,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,948,0,0
1724522987867,949,Search Pet,200,OK,Thread Group 1-283,text,true,,47031,189,132,132,https://petstore.swagger.io/v2/pet/findByStatus?status=available,648,0,0
1724522987979,837,Search Pet,200,OK,Thread Group 1-345,text,true,,21756,184,132,132,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,823,0,0
1724522987357,1462,Search Pet,200,OK,Thread Group 1-195,text,true,,46035,189,130,130,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1411,0,0
1724522988172,647,Search Pet,200,OK,Thread Group 1-357,text,true,,22763,191,130,130,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,627,0,0
1724522987703,1121,Search Pet,200,OK,Thread Group 1-321,text,true,,21292,184,128,128,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,795,0,0
1724522987908,925,Search Pet,200,OK,Thread Group 1-268,text,true,,47190,189,127,127,https://petstore.swagger.io/v2/pet/findByStatus?status=available,619,0,0
1724522987908,926,Search Pet,200,OK,Thread Group 1-259,text,true,,47199,189,126,126,https://petstore.swagger.io/v2/pet/findByStatus?status=available,618,0,0
1724522985868,2966,Search Pet,200,OK,Thread Group 1-92,text,true,,43791,189,126,126,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2166,0,0
1724522985301,3537,Create Pet,200,OK,Thread Group 1-288,text,true,,494,414,124,124,https://petstore.swagger.io/v2/pet,3537,0,3222
1724522987108,1730,Search Pet,200,OK,Thread Group 1-346,text,true,,46188,189,124,124,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1063,0,0
1724522988207,634,Search Pet,200,OK,Thread Group 1-249,text,true,,22763,191,123,123,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,612,0,0
1724522987348,1496,Search Pet,200,OK,Thread Group 1-382,text,true,,46035,189,122,122,https://petstore.swagger.io/v2/pet/findByStatus?status=available,607,0,0
1724522988231,618,Search Pet,200,OK,Thread Group 1-264,text,true,,22927,191,121,121,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,606,0,0
1724522988234,635,Search Pet,200,OK,Thread Group 1-250,text,true,,22221,184,120,120,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,627,0,0
1724522987843,1028,Search Pet,200,OK,Thread Group 1-319,text,true,,47193,189,119,119,https://petstore.swagger.io/v2/pet/findByStatus?status=available,991,0,0
1724522987787,1096,Search Pet,200,OK,Thread Group 1-320,text,true,,21956,191,118,118,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,720,0,0
1724522987909,974,Search Pet,200,OK,Thread Group 1-286,text,true,,47196,189,118,118,https://petstore.swagger.io/v2/pet/findByStatus?status=available,853,0,0
1724522987965,919,Search Pet,200,OK,Thread Group 1-184,text,true,,22771,191,116,116,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,622,0,0
1724522987876,1020,Search Pet,200,OK,Thread Group 1-295,text,true,,21601,184,115,115,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,607,0,0
1724522986050,2846,Search Pet,200,OK,Thread Group 1-136,text,true,,44164,189,115,115,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1809,0,0
1724522987356,1540,Search Pet,200,OK,Thread Group 1-387,text,true,,19423,184,115,115,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1528,0,0
1724522986641,2261,Search Pet,200,OK,Thread Group 1-151,text,true,,44038,189,112,112,https://petstore.swagger.io/v2/pet/findByStatus?status=available,965,0,0
1724522988019,883,Search Pet,200,OK,Thread Group 1-305,text,true,,47352,189,112,112,https://petstore.swagger.io/v2/pet/findByStatus?status=available,600,0,0
1724522988019,886,Search Pet,200,OK,Thread Group 1-296,text,true,,47352,189,110,110,https://petstore.swagger.io/v2/pet/findByStatus?status=available,604,0,0
1724522987961,957,Search Pet,200,OK,Thread Group 1-325,text,true,,47359,189,109,109,https://petstore.swagger.io/v2/pet/findByStatus?status=available,634,0,0
1724522987982,941,Search Pet,200,OK,Thread Group 1-330,text,true,,47359,189,108,108,https://petstore.swagger.io/v2/pet/findByStatus?status=available,707,0,0
1724522986863,2062,Search Pet,200,OK,Thread Group 1-235,text,true,,16635,184,107,107,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2062,0,0
1724522987316,1616,Search Pet,200,OK,Thread Group 1-162,text,true,,19275,184,106,106,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,593,0,0
1724522987844,1092,Search Pet,200,OK,Thread Group 1-190,text,true,,22119,191,105,105,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1092,0,0
1724522988266,670,Search Pet,200,OK,Thread Group 1-344,text,true,,23087,191,105,105,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,661,0,0
1724522987815,1134,Search Pet,200,OK,Thread Group 1-217,text,true,,47186,189,103,103,https://petstore.swagger.io/v2/pet/findByStatus?status=available,653,0,0
1724522987146,1810,Search Pet,200,OK,Thread Group 1-300,text,true,,19370,191,102,102,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1750,0,0
1724522988034,929,Search Pet,200,OK,Thread Group 1-253,text,true,,47360,189,101,101,https://petstore.swagger.io/v2/pet/findByStatus?status=available,345,0,0
1724522988372,595,Search Pet,200,OK,Thread Group 1-354,text,true,,22377,184,100,100,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,591,0,0
1724522984980,3998,Create Pet,200,OK,Thread Group 1-179,text,true,,496,416,99,99,https://petstore.swagger.io/v2/pet,3998,0,3695
1724522987085,1913,Search Pet,200,OK,Thread Group 1-304,text,true,,18649,184,99,99,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1905,0,0
1724522985683,3327,Search Pet,200,OK,Thread Group 1-74,text,true,,11558,184,98,98,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,3327,0,0
1724522985534,3479,Create Pet,200,OK,Thread Group 1-331,text,true,,496,416,97,97,https://petstore.swagger.io/v2/pet,3479,0,3163
1724522985520,3493,Create Pet,200,OK,Thread Group 1-324,text,true,,492,412,97,97,https://petstore.swagger.io/v2/pet,3493,0,3176
1724522987939,1077,Search Pet,200,OK,Thread Group 1-230,text,true,,47352,189,97,97,https://petstore.swagger.io/v2/pet/findByStatus?status=available,632,0,0
1724522987510,1535,Search Pet,200,OK,Thread Group 1-212,text,true,,46210,189,96,96,https://petstore.swagger.io/v2/pet/findByStatus?status=available,597,0,0
1724522985390,3654,Search Pet,200,OK,Thread Group 1-25,text,true,,9848,184,96,96,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,3654,0,0
1724522988438,611,Search Pet,200,OK,Thread Group 1-342,text,true,,22377,184,94,94,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,606,0,0
1724522988190,869,Search Pet,200,OK,Thread Group 1-277,text,true,,22763,191,93,93,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,861,0,0
1724522987086,1973,Search Pet,200,OK,Thread Group 1-159,text,true,,18649,184,93,93,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1970,0,0
1724522985625,3454,Search Pet,200,OK,Thread Group 1-71,text,true,,43073,189,91,91,https://petstore.swagger.io/v2/pet/findByStatus?status=available,871,0,0
1724522988207,882,Search Pet,200,OK,Thread Group 1-343,text,true,,47354,189,90,90,https://petstore.swagger.io/v2/pet/findByStatus?status=available,588,0,0
1724522987147,1948,Search Pet,200,OK,Thread Group 1-289,text,true,,18804,184,89,89,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1042,0,0
1724522986926,2174,Search Pet,200,OK,Thread Group 1-113,text,true,,45028,189,88,88,https://petstore.swagger.io/v2/pet/findByStatus?status=available,982,0,0
1724522988469,635,Search Pet,200,OK,Thread Group 1-375,text,true,,22377,184,87,87,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,624,0,0
1724522988224,921,Search Pet,200,OK,Thread Group 1-353,text,true,,47361,189,86,86,https://petstore.swagger.io/v2/pet/findByStatus?status=available,595,0,0
1724522988234,911,Search Pet,200,OK,Thread Group 1-262,text,true,,47354,189,86,86,https://petstore.swagger.io/v2/pet/findByStatus?status=available,614,0,0
1724522988239,906,Search Pet,200,OK,Thread Group 1-278,text,true,,47361,189,86,86,https://petstore.swagger.io/v2/pet/findByStatus?status=available,607,0,0
1724522987641,1523,Search Pet,200,OK,Thread Group 1-261,text,true,,21136,184,83,83,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1511,0,0
1724522987136,2033,Search Pet,200,OK,Thread Group 1-293,text,true,,46347,189,82,82,https://petstore.swagger.io/v2/pet/findByStatus?status=available,618,0,0
1724522987110,2072,Search Pet,200,OK,Thread Group 1-290,text,true,,18649,184,81,81,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,749,0,0
1724522984925,4278,Create Pet,200,OK,Thread Group 1-205,text,true,,491,411,80,80,https://petstore.swagger.io/v2/pet,4277,0,3971
1724522988588,632,Search Pet,200,OK,Thread Group 1-380,text,true,,22689,184,80,80,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,632,0,0
1724522988612,637,Search Pet,200,OK,Thread Group 1-389,text,true,,23890,191,79,79,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,631,0,0
1724522988612,637,Search Pet,200,OK,Thread Group 1-398,text,true,,23890,191,79,79,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,631,0,0
1724522988638,634,Search Pet,200,OK,Thread Group 1-392,text,true,,23890,191,77,77,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,628,0,0
1724522987349,1930,Search Pet,200,OK,Thread Group 1-363,text,true,,46035,189,76,76,https://petstore.swagger.io/v2/pet/findByStatus?status=available,614,0,0
1724522988365,932,Search Pet,200,OK,Thread Group 1-255,text,true,,47680,189,75,75,https://petstore.swagger.io/v2/pet/findByStatus?status=available,624,0,0
1724522987116,2181,Search Pet,200,OK,Thread Group 1-302,text,true,,46188,189,75,75,https://petstore.swagger.io/v2/pet/findByStatus?status=available,635,0,0
1724522987468,1846,Search Pet,200,OK,Thread Group 1-313,text,true,,19735,184,73,73,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,1835,0,0
1724522985476,3847,Search Pet,200,OK,Thread Group 1-62,text,true,,42898,189,72,72,https://petstore.swagger.io/v2/pet/findByStatus?status=available,777,0,0
1724522987130,2198,Search Pet,200,OK,Thread Group 1-292,text,true,,18804,184,71,71,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2198,0,0
1724522988702,635,Search Pet,200,OK,Thread Group 1-395,text,true,,24050,191,70,70,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,625,0,0
1724522987557,1786,Search Pet,200,OK,Thread Group 1-287,text,true,,21312,191,69,69,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1783,0,0
1724522985827,3527,Create Pet,200,OK,Thread Group 1-397,text,true,,494,414,68,68,https://petstore.swagger.io/v2/pet,3527,0,3225
1724522985843,3534,Create Pet,200,OK,Thread Group 1-399,text,true,,492,412,68,68,https://petstore.swagger.io/v2/pet,3534,0,3221
1724522985751,3626,Create Pet,200,OK,Thread Group 1-359,text,true,,495,415,68,68,https://petstore.swagger.io/v2/pet,3626,0,3313
1724522987558,1820,Search Pet,200,OK,Thread Group 1-314,text,true,,46839,189,68,68,https://petstore.swagger.io/v2/pet/findByStatus?status=available,659,0,0
1724522985792,3589,Create Pet,200,OK,Thread Group 1-390,text,true,,492,412,67,67,https://petstore.swagger.io/v2/pet,3589,0,3275
1724522988778,612,Search Pet,200,OK,Thread Group 1-272,text,true,,24050,191,67,67,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,605,0,0
1724522987085,2316,Search Pet,200,OK,Thread Group 1-308,text,true,,46333,189,66,66,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2295,0,0
1724522988795,630,Search Pet,200,OK,Thread Group 1-285,text,true,,22845,184,65,65,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,616,0,0
1724522988795,630,Search Pet,200,OK,Thread Group 1-257,text,true,,24050,191,65,65,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,620,0,0
1724522988795,630,Search Pet,200,OK,Thread Group 1-279,text,true,,22845,184,65,65,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,620,0,0
1724522986370,3086,Search Pet,200,OK,Thread Group 1-46,text,true,,44642,189,62,62,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1570,0,0
1724522986778,2683,Search Pet,200,OK,Thread Group 1-239,text,true,,16169,184,61,61,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2683,0,0
1724522986442,3036,Search Pet,200,OK,Thread Group 1-173,text,true,,14192,191,60,60,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,3036,0,0
1724522988588,918,Search Pet,200,OK,Thread Group 1-400,text,true,,47838,189,59,59,https://petstore.swagger.io/v2/pet/findByStatus?status=available,614,0,0
1724522987316,2209,Search Pet,200,OK,Thread Group 1-358,text,true,,19267,184,58,58,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2162,0,0
1724522984939,4593,Create Pet,200,OK,Thread Group 1-197,text,true,,495,415,57,57,https://petstore.swagger.io/v2/pet,4593,0,4282
1724522987827,1728,Search Pet,200,OK,Thread Group 1-228,text,true,,21956,191,57,57,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,1725,0,0
1724522987106,2453,Search Pet,200,OK,Thread Group 1-351,text,true,,18649,184,56,56,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2453,0,0
1724522988704,889,Search Pet,200,OK,Thread Group 1-360,text,true,,23890,191,55,55,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,888,0,0
1724522988659,936,Search Pet,200,OK,Thread Group 1-386,text,true,,47834,189,54,54,https://petstore.swagger.io/v2/pet/findByStatus?status=available,638,0,0
1724522987356,2252,Search Pet,200,OK,Thread Group 1-373,text,true,,19423,184,53,53,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2249,0,0
1724522987104,2511,Search Pet,200,OK,Thread Group 1-350,text,true,,19207,191,52,52,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,2507,0,0
1724522986779,2863,Search Pet,200,OK,Thread Group 1-241,text,true,,16169,184,51,51,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2863,0,0
1724522989013,634,Search Pet,200,OK,Thread Group 1-324,text,true,,23000,184,50,50,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,629,0,0
1724522989013,635,Search Pet,200,OK,Thread Group 1-331,text,true,,24058,191,49,49,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,328,0,0
1724522987262,2390,Search Pet,200,OK,Thread Group 1-371,text,true,,46195,189,48,48,https://petstore.swagger.io/v2/pet/findByStatus?status=available,602,0,0
1724522988504,1158,Search Pet,200,OK,Thread Group 1-356,text,true,,47673,189,47,47,https://petstore.swagger.io/v2/pet/findByStatus?status=available,872,0,0
1724522985426,4302,Search Pet,200,OK,Thread Group 1-17,text,true,,42889,189,46,46,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4280,0,0
1724522988838,911,Search Pet,200,OK,Thread Group 1-288,text,true,,47841,189,45,45,https://petstore.swagger.io/v2/pet/findByStatus?status=available,609,0,0
1724522984982,4777,Create Pet,200,OK,Thread Group 1-203,text,true,,494,414,44,44,https://petstore.swagger.io/v2/pet,4777,0,4482
1724522984972,4817,Create Pet,200,OK,Thread Group 1-220,text,true,,492,412,44,44,https://petstore.swagger.io/v2/pet,4817,0,4514
1724522984997,4798,Create Pet,200,OK,Thread Group 1-226,text,true,,489,409,44,44,https://petstore.swagger.io/v2/pet,4798,0,4501
1724522989204,599,Search Pet,200,OK,Thread Group 1-205,text,true,,23312,184,44,44,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,593,0,0
1724522984986,4820,Create Pet,200,OK,Thread Group 1-224,text,true,,497,417,43,43,https://petstore.swagger.io/v2/pet,4820,0,4512
1724522984984,4824,Create Pet,200,OK,Thread Group 1-208,text,true,,495,415,43,43,https://petstore.swagger.io/v2/pet,4823,0,4520
1724522984986,4829,Create Pet,200,OK,Thread Group 1-206,text,true,,492,412,43,43,https://petstore.swagger.io/v2/pet,4829,0,4525
1724522985004,4811,Create Pet,200,OK,Thread Group 1-227,text,true,,493,413,43,43,https://petstore.swagger.io/v2/pet,4811,0,4507
1724522984976,4843,Create Pet,200,OK,Thread Group 1-180,text,true,,495,415,43,43,https://petstore.swagger.io/v2/pet,4842,0,4535
1724522986439,3383,Search Pet,200,OK,Thread Group 1-176,text,true,,44642,189,43,43,https://petstore.swagger.io/v2/pet/findByStatus?status=available,629,0,0
1724522984980,4853,Create Pet,200,OK,Thread Group 1-177,text,true,,492,412,42,42,https://petstore.swagger.io/v2/pet,4853,0,4547
1724522984974,4863,Create Pet,200,OK,Thread Group 1-221,text,true,,491,411,42,42,https://petstore.swagger.io/v2/pet,4862,0,4556
1724522984985,4879,Create Pet,200,OK,Thread Group 1-209,text,true,,492,412,42,42,https://petstore.swagger.io/v2/pet,4879,0,4573
1724522984973,4897,Create Pet,200,OK,Thread Group 1-183,text,true,,494,414,42,42,https://petstore.swagger.io/v2/pet,4897,0,4587
1724522984981,4895,Create Pet,200,OK,Thread Group 1-222,text,true,,492,412,42,42,https://petstore.swagger.io/v2/pet,4895,0,4581
1724522984992,4900,Create Pet,200,OK,Thread Group 1-225,text,true,,492,412,42,42,https://petstore.swagger.io/v2/pet,4900,0,4588
1724522987307,2592,Search Pet,200,OK,Thread Group 1-323,text,true,,20343,191,42,42,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,2590,0,0
1724522984983,4918,Create Pet,200,OK,Thread Group 1-178,text,true,,496,416,41,41,https://petstore.swagger.io/v2/pet,4918,0,4599
1724522984986,4915,Create Pet,200,OK,Thread Group 1-207,text,true,,495,415,41,41,https://petstore.swagger.io/v2/pet,4915,0,4596
1724522984985,4918,Create Pet,200,OK,Thread Group 1-223,text,true,,497,417,41,41,https://petstore.swagger.io/v2/pet,4918,0,4599
1724522984982,4926,Create Pet,200,OK,Thread Group 1-202,text,true,,496,416,41,41,https://petstore.swagger.io/v2/pet,4926,0,4604
1724522987306,2602,Search Pet,200,OK,Thread Group 1-340,text,true,,46195,189,41,41,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2581,0,0
1724522987306,2602,Search Pet,200,OK,Thread Group 1-335,text,true,,19267,184,41,41,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2546,0,0
1724522987117,2811,Search Pet,200,OK,Thread Group 1-291,text,true,,19207,191,39,39,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,2809,0,0
1724522985504,4454,Search Pet,200,OK,Thread Group 1-20,text,true,,43383,189,38,38,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1613,0,0
1724522989377,622,Search Pet,200,OK,Thread Group 1-399,text,true,,23312,184,37,37,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,618,0,0
1724522989382,633,Search Pet,200,OK,Thread Group 1-390,text,true,,23312,184,36,36,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,628,0,0
1724522985501,4557,Search Pet,200,OK,Thread Group 1-37,text,true,,10151,191,35,35,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,4557,0,0
1724522985717,4355,Search Pet,200,OK,Thread Group 1-1,text,true,,43391,189,34,34,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4293,0,0
1724522987131,2944,Search Pet,200,OK,Thread Group 1-266,text,true,,18804,184,33,33,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,2944,0,0
1724522986360,3781,Search Pet,200,OK,Thread Group 1-170,text,true,,14031,191,32,32,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,3781,0,0
1724522988978,1182,Search Pet,200,OK,Thread Group 1-179,text,true,,47834,189,31,31,https://petstore.swagger.io/v2/pet/findByStatus?status=available,889,0,0
1724522986362,3871,Search Pet,200,OK,Thread Group 1-171,text,true,,14031,191,30,30,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,3871,0,0
1724522989355,889,Search Pet,200,OK,Thread Group 1-397,text,true,,48317,189,29,29,https://petstore.swagger.io/v2/pet/findByStatus?status=available,596,0,0
1724522985615,4632,Search Pet,200,OK,Thread Group 1-16,text,true,,10310,191,28,28,https://petstore.swagger.io/v2/pet/findByStatus?status=unavailable,4632,0,0
1724522985758,4517,Create Pet,200,OK,Thread Group 1-369,text,true,,499,419,27,27,https://petstore.swagger.io/v2/pet,4517,0,4203
1724522989377,929,Search Pet,200,OK,Thread Group 1-359,text,true,,48310,189,27,27,https://petstore.swagger.io/v2/pet/findByStatus?status=available,621,0,0
